Señor Bear,3301 Tejon St,Denver,80211,(720) 572-5997,CO, Mon 3:00 pm - 10:00 pm ||Tue 3:00 pm - 10:00 pm ||Wed 3:00 pm - 10:00 pm ||Thu 3:00 pm - 10:00 pm Closed now ||Fri 3:00 pm - 11:00 pm ||Sat 3:00 pm - 11:00 pm ||Sun 3:00 pm - 10:00 pm,$$ || $$,-105.0115571,39.7633822,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Dinner | Parking --> Street | Bike Parking --> Yes | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Ambience --> Trendy | Noise Level --> Loud | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> Yes | Best Nights --> Wed, Fri | Smoking --> Outdoor Area / Patio Only | Outdoor Seating --> Yes | Wi-Fi --> Paid | Has TV --> No | Waiter Service --> Yes | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ",,"Latin American , Beer Bar , Cocktail Bars",Bars,84,1/25/2018,http://www.yelp.com/user_details?userid=B4V_YviPXrCIYTu-et9oUg,nZYrt9j8tXM3XnKFBEVgtg,,
https://www.chilis.com/locations/us/idaho/meridian/meridian/,Lindsay J.,Chili’s,3078 N Eagle Rd,Meridian,83646,(208) 884-5292,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.3538021,43.6330416,3,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Happy Hour --> Yes | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes | Has Pool Table --> No | Gender Neutral Restrooms --> Yes ",,"Tex-Mex , American (Traditional) , Bars",Bars,36,01-06-2018,http://www.yelp.com/user_details?userid=e76TC9ei8vXW4LiluEgPAQ,6iU5g238EGFa9wBwuixIWg
http://www.sharis.com/,Ayala R.,Shari’s Cafe & Pies,1807 Caldwell Blvd,Nampa,83651,(208) 442-9631,ID, Mon Open 24 hours ||Tue Open 24 hours ||Wed Open 24 hours Open now ||Thu Open 24 hours ||Fri Open 24 hours ||Sat Open 24 hours ||Sun Open 24 hours,$$ || $$,-116.603839,43.605643,3.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Brunch, Late Night, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Loud | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> No | Caters --> No ",,"Breakfast & Brunch , American (Traditional) , Diners",Bars,24,12/16/2017,http://www.yelp.com/user_details?userid=9vT6PJN4bYSHVSM6VUZxZQ,UI9i2yVyD9exa0otJibaSg
https://www.tgifridays.com/locations/2227/fridays-nampa-idaho,David H.,TGI Fridays,16225 N Market Place Blvd,Nampa,83687,(208) 463-4003,ID, Mon 11:00 am - 11:00 pm ||Tue 11:00 am - 11:00 pm ||Wed 11:00 am - 11:00 pm Open now ||Thu 11:00 am - 11:00 pm ||Fri 11:00 am - 12:00 am ||Sat 11:00 am - 12:00 am ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.5937555,43.6118135,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual, Trendy | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No ",,American (Traditional),Bars,32,10/29/2017,http://www.yelp.com/user_details?userid=fqa121FtQMdbHjyCyNLnlg,dKgJKTJKFvmYxaNyb7_ObA
http://www.daveandbusters.com,M C.,Dave & Buster’s,546 N Milwaukee Ave,Boise,83704,(208) 901-3800,ID, Mon 11:00 am - 12:00 am ||Tue 11:00 am - 12:00 am ||Wed 11:00 am - 12:00 am Open now ||Thu 11:00 am - 12:00 am ||Fri 11:00 am - 1:00 am ||Sat 11:00 am - 1:00 am ||Sun 11:00 am - 12:00 am,$$ || $$,-116.284667,43.6093,3,Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Accepts Android Pay --> Yes | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Very Loud | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> No ,,"Eatertainment , American (Traditional)",Bars,65,1/31/2018,http://www.yelp.com/user_details?userid=BszpCAcpOBDqDMzJjyJ84w,Tojvtx2B5aSTnWcMdXQ7rw
https://locations.dennys.com/ID/BOISE/246639%3Futm_source%3Dyext%26utm_medium%3Dlocal-listing%26utm_campaign%3Dyext-listing,Laurie C.,Denny’s,2580 Airport Way,Boise,83705,(208) 344-9092,ID, Mon Open 24 hours ||Tue Open 24 hours ||Wed Open 24 hours Open now ||Thu Open 24 hours ||Fri Open 24 hours ||Sat Open 24 hours ||Sun Open 24 hours,$$$ || $,-116.2133937,43.56972568,3.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Breakfast, Brunch, Lunch, Late Night | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> No | Caters --> No ", Established in 1953.,"American (Traditional) , Breakfast & Brunch , Diners",Bars,31,12-09-2017,http://www.yelp.com/user_details?userid=Za3JHoHP7tikgNT-UBjXsA,v-QzzKuz3LF5XtG6F8ePxg
https://www.rembrandtseagle.com,Carl Y.,Rembrandts,93 S Eagle Rd,Eagle,83616,(208) 938-1564,ID, Mon 6:30 am - 9:00 pm ||Tue 6:30 am - 9:00 pm ||Wed 6:30 am - 9:00 pm Closed now ||Thu 6:30 am - 9:00 pm ||Fri 6:30 am - 10:00 pm ||Sat 6:30 am - 10:00 pm ||Sun 7:00 am - 2:00 pm,$$ || $$,-116.3543765,43.6945445,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Breakfast, Brunch, Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual, Trendy, Classy | Noise Level --> Average | Alcohol --> Beer & Wine Only | Happy Hour --> No | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> No | Caters --> Yes ", Established in 2004.,"Breakfast & Brunch , Diners , Wine Bars",Bars,140,1/30/2018,http://www.yelp.com/user_details?userid=qskILQ3k0I_qcCMI-k6_QQ,TvAgXHsAt1s2PgxA1pQa-w
,,Repeal,202 N Capital Blvd,Boise,83702,(208) 720-5802,ID,,,-116.2013707,43.61590438,,,,Cocktail Bars,Bars,,,,aPQYWbyO1hIw22ha2-iwXg
http://wildrootcafe.com/,Alexandra H.,Wild Root Café & Market,276 N 8th St,Boise,83702,(208) 856-8956,ID, Mon 8:00 am - 3:30 pm ||Tue 8:00 am - 3:30 pm ||Wed 8:00 am - 3:30 pm Closed now ||Thu 8:00 am - 3:30 pm ||Fri 8:00 am - 3:30 pm ||Sat 8:00 am - 3:30 pm ||Sun Closed,$$ || $$,-116.2019761,43.6168465,4.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Good For --> Breakfast, Brunch, Lunch | Parking --> Street | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Hipster | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> No | Dogs Allowed --> No | Waiter Service --> No | Caters --> Yes ",,"Breakfast & Brunch , American (New) , Salad",Bars,122,1/29/2018,http://www.yelp.com/user_details?userid=lnlF9N7VjgYNTBukol7UZg,pGRl61t6HcvqvvRz0Shr7Q
https://www.yogurtzgrill.com,Gladys V.,Yogurtz Grill,1560 N Locust Grove Rd,Meridian,83642,(208) 888-9696,ID, Mon 11:00 am - 9:30 pm ||Tue 11:00 am - 9:30 pm ||Wed 11:00 am - 9:30 pm Closed now ||Thu 11:00 am - 9:30 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 12:00 pm - 9:30 pm,$$$ || $,-116.3737082,43.61917174,3.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> Yes ",,"Ice Cream & Frozen Yogurt , Burgers , American (Traditional)",Bars,36,11-03-2017,http://www.yelp.com/user_details?userid=hpPFtsv13t04Oqt2_9wiyQ,uSWRsoxYkvryKttOHZHDiw
,Matthew B.,Country Pride Restaurant,4111 South Broadway Ave,Boise,83705,(208) 344-1091,ID, Mon 6:00 am - 12:00 pm ||Tue 6:00 am - 12:00 pm ||Wed 6:00 am - 12:00 pm Closed now ||Thu 6:00 am - 12:00 pm ||Fri 6:00 am - 12:00 pm ||Sat 6:00 am - 12:00 pm ||Sun 6:00 am - 12:00 pm,$$$ || $,-116.1990901,43.56622389,3.5,Takes Reservations --> No | Delivery --> No | Accepts Credit Cards --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual ,,American (Traditional),Bars,4,12/15/2017,http://www.yelp.com/user_details?userid=avr9dI2VhqHqujp0oat5LA,i5tPsMK2LQipmcYfh5fIfg
https://locations.dennys.com/ID/NAMPA/246640%3Futm_source%3Dyext%26utm_medium%3Dlocal-listing%26utm_campaign%3Dyext-listing,Tawny W.,Denny’s,607 Northside Blvd,Nampa,83687,(208) 467-6579,ID, Mon Open 24 hours ||Tue Open 24 hours ||Wed Open 24 hours Open now ||Thu Open 24 hours ||Fri Open 24 hours ||Sat Open 24 hours ||Sun Open 24 hours,$$$ || $,-116.5735533,43.59847215,3.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Noise Level --> Very Loud | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Caters --> No , Established in 1953.,"Breakfast & Brunch , Diners , American (Traditional)",Bars,17,9/27/2017,http://www.yelp.com/user_details?userid=nHz1aRIj_ZDeUIhSfLfvyg,fjBLqKc2yQ0WOfNeSnYtCA
http://www.westsidedrivein.com/,Dave R.,Westside Drive-in,1929 W State St,Boise,83702,(208) 342-2957,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 9:00 pm,$$$ || $,-116.2149168,43.6261289,3.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Divey | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> No | Caters --> No ",,"American (Traditional) , Burgers , Fast Food",Bars,140,1/27/2018,http://www.yelp.com/user_details?userid=t2jVwChKDfNT7t7g_8Fcrw,uL2ZXa2T9yOlmwtO2uUjRg
http://www.moejoesbe.com,Lis S.,Moe Joe’s Breakfast Eatery,2951 E Overland Rd||Ste 190,Meridian,83642,(208) 629-8761,ID, Mon 7:00 am - 2:00 pm ||Tue 7:00 am - 2:00 pm ||Wed 7:00 am - 2:00 pm Closed now ||Thu 7:00 am - 2:00 pm ||Fri 7:00 am - 2:00 pm ||Sat 7:00 am - 2:00 pm ||Sun 7:00 am - 2:00 pm,$$ || $$,-116.3574512,43.5897213,4.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Breakfast, Brunch, Lunch | Parking --> Street, Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> No | Waiter Service --> Yes | Caters --> Yes | Offers Military Discount --> Yes ",,"Breakfast & Brunch , American (Traditional)",Bars,309,1/27/2018,http://www.yelp.com/user_details?userid=TmWtJGH6AM7qmzwMxY06aQ,Hp1nkc3c3Q7_8oKXFn0vbw
,Lynn B.,Cross Grain Brewhouse,Ê3201 W Airport Way||Concourse B||Boise International Airport,Boise,83705,,ID, Mon 9:00 am - 7:00 pm ||Tue 9:00 am - 7:00 pm ||Wed 9:00 am - 7:00 pm Closed now ||Thu 9:00 am - 7:00 pm ||Fri 9:00 am - 7:00 pm ||Sat 9:00 am - 6:00 pm ||Sun 9:00 am - 7:00 pm,$$ || $$,-116.2206498,43.56751416,2.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Brunch, Lunch | Bike Parking --> No | Good for Kids --> No | Good for Groups --> Yes | Attire --> Casual | Good For Dancing --> No | Alcohol --> Full Bar | Happy Hour --> No | Outdoor Seating --> No | Wi-Fi --> Free | Has TV --> Yes | Caters --> No ", Established in 2017.,"American (Traditional) , Airport Lounges",Bars,45,1/30/2018,http://www.yelp.com/user_details?userid=Hj1JGx0yc8fC4Jno0pn03Q,bJz0pdeL1ubxzLZNzECOqw
http://www.theram.com/locations/id-meridian/,Spencer L.,Ram Restaurant & Brewery,3272 E Pine Ave,Meridian,83642,(208) 888-0314,ID, Mon 11:00 am - 11:00 pm ||Tue 11:00 am - 11:00 pm ||Wed 11:00 am - 11:00 pm Closed now ||Thu 11:00 am - 11:00 pm ||Fri 11:00 am - 12:00 am ||Sat 11:00 am - 12:00 am ||Sun 11:00 am - 11:00 pm,$$ || $$,-116.354137,43.6134932,3,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Android Pay --> No | Good For --> Lunch, Dinner, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Drive-Thru --> No | Caters --> Yes | Gender Neutral Restrooms --> Yes ",,"American (Traditional) , Breweries , Burgers",Bars,82,1/16/2018,http://www.yelp.com/user_details?userid=Bzx1VsAurms_3gd676McSg,7p2AcJ8wJ7TOgM0skPUTcQ
,Laura W.,Red Bench Pizza,1204 S Vista Ave,Boise,83705,(208) 344-6600,ID, Mon 11:30 am - 9:00 pm ||Tue 11:30 am - 9:00 pm ||Wed 11:30 am - 9:00 pm Closed now ||Thu 11:30 am - 9:00 pm ||Fri 11:30 am - 10:00 pm ||Sat 11:30 am - 10:00 pm ||Sun 11:30 am - 9:00 pm,$$ || $$,-116.2132634,43.593187,4,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Good For Dancing --> No | Alcohol --> Beer & Wine Only | Happy Hour --> Yes | Outdoor Seating --> No | Has TV --> Yes | Waiter Service --> Yes ",,"Pizza , Italian , Wine Bars",Bars,44,1/31/2018,http://www.yelp.com/user_details?userid=E5Qm5W2BsMFCTirHq4DEIQ,qhRq6HPGNn1BYojzDdkgRA
http://www.joescrabshack.com/locations/10160,Marcia H.,Joe’s Crab Shack,2288 N Garden St,Boise,83704,(208) 336-9370,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.232694,43.6208033,3,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> Yes | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Caters --> No ",,"Seafood , American (Traditional) , Gluten-Free",Bars,80,12-10-2017,http://www.yelp.com/user_details?userid=30oDlroshHTsn46MA0_IcA,o1XFkEB34jUry4Vk_L1xdg
http://www.sizzler.com,Darren F.,Sizzler,501 Caldwell Blvd,Nampa,83651,(208) 466-8570,ID, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm Closed now ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 9:00 pm,$$ || $$,-116.5873665,43.5943554,2,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No ,,"Seafood , Steakhouses , American (Traditional)",Bars,16,10-03-2017,http://www.yelp.com/user_details?userid=zUPUwfYn3qOcR2iZC5qyOQ,xdkoPJkVLp5LbbKgK9Winw
https://blackbeardiner.com/location/boise/,James P.,Black Bear Diner,1731 S Entertainment Ave,Boise,83709,(208) 322-1888,ID, Mon 7:00 am - 10:00 pm ||Tue 7:00 am - 10:00 pm ||Wed 7:00 am - 10:00 pm Closed now ||Thu 7:00 am - 10:00 pm ||Fri 7:00 am - 11:00 pm ||Sat 7:00 am - 11:00 pm ||Sun 7:00 am - 10:00 pm,$$ || $$,-116.2811716,43.5882337,3,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Breakfast, Brunch, Lunch, Dinner, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> No | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Caters --> No ", Established in 1995.,"American (Traditional) , Diners , Breakfast & Brunch",Bars,122,1/30/2018,http://www.yelp.com/user_details?userid=Vf1Gdk2gVCP9xZrLTD9Y0g,LTyQL15LCWxxKLfWn2hXRw
http://www.redrobin.com/,Thia H.,Red Robin Gourmet Burgers,211 W. Parkcenter Blvd.,Boise,83706,(208) 344-7471,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.1835722,43.5982743,2.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes | Caters --> No ,,"American (Traditional) , Burgers",Bars,55,11/29/2017,http://www.yelp.com/user_details?userid=AhBlmHvq_IJ-yHxQd1UZ_w,27E7RwQPv8XFzzIXjwPJ1Q
http://www.lepeep.com,Bruce M.,Le Peep,3036 N Eagle Rd,Meridian,83646,(208) 629-0155,ID, Mon 7:00 am - 2:00 pm ||Tue 7:00 am - 2:00 pm ||Wed 7:00 am - 2:00 pm Closed now ||Thu 7:00 am - 2:00 pm ||Fri 7:00 am - 2:00 pm ||Sat 7:00 am - 2:30 pm ||Sun 7:00 am - 2:30 pm,$$$ || $,-116.3523931,43.6327829,4,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Accepts Bitcoin --> No | Good For --> Breakfast, Brunch, Lunch | Parking --> Private Lot | Bike Parking --> Yes | Wheelchair Accessible --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> Yes | Wi-Fi --> Free | Has TV --> Yes | Waiter Service --> Yes | Caters --> Yes ", Established in 1980.,"Breakfast & Brunch , Sandwiches , American (New)",Bars,166,1/29/2018,http://www.yelp.com/user_details?userid=BujOnAlERfZk8X0r5M0KsA,sLgnx_WFCjEoPsS6NwU70Q
https://www.olivegarden.com/locations/id/nampa/nampa-market-place-drive/1731%3Fcmpid%3Dbr%3Aog_ag%3Aie_ch%3Adry_ca%3AOGQ318LOCURL_dt%3A20180129_sn%3Ayelp_gt%3Anampa-id-1731_pl%3Alocurl_rd%3A1592,Candace S.,Olive Garden Italian Restaurant,16401 N Market Place Blvd,Nampa,83687,(208) 442-8129,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.591089,43.6108423,3.5,"Takes Reservations --> Yes | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Lunch, Dinner, Dessert | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Full Bar | Happy Hour --> Yes | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> No | Caters --> Yes ", Established in 1982.,"Italian , Salad , Wine Bars",Bars,38,1/31/2018,http://www.yelp.com/user_details?userid=AoNl4yiQBdbw3h7lF0yVTA,3dUOdVcnCXzASQ1n_Brg5g
http://www.sizzler.com,Buster M.,Sizzler,3380 N Eagle Rd,Meridian,83642,(208) 888-3215,ID, Mon 11:00 am - 9:00 pm ||Tue 11:00 am - 9:00 pm ||Wed 11:00 am - 9:00 pm Closed now ||Thu 11:00 am - 9:00 pm ||Fri 11:00 am - 10:00 pm ||Sat 11:00 am - 10:00 pm ||Sun 11:00 am - 9:00 pm,$$ || $$,-116.353361,43.635533,2.5,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Average | Alcohol --> Beer & Wine Only | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Caters --> Yes ,,"American (Traditional) , Seafood , Steakhouses",Bars,20,08-04-2017,http://www.yelp.com/user_details?userid=mNYGMUf9omp-ssOimHEOyg,gy3XoTsWd-DzQrr6moWi_g
http://www.texasroadhouse.com/restaurant-locations/idaho/boise,Joannenika A.,Texas Roadhouse,3801 E. Fairview Dr,Meridian,83642,(208) 887-9401,ID, Mon 4:00 pm - 10:00 pm ||Tue 4:00 pm - 10:00 pm ||Wed 4:00 pm - 10:00 pm Closed now ||Thu 4:00 pm - 10:00 pm ||Fri 4:00 pm - 11:00 pm ||Sat 11:30 am - 11:00 pm ||Sun 11:30 am - 11:00 pm,$$ || $$,-116.3461759,43.6195411,4,Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> No | Good For --> Dinner | Parking --> Private Lot | Bike Parking --> No | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Loud | Alcohol --> Full Bar | Outdoor Seating --> No | Wi-Fi --> No | Has TV --> Yes | Caters --> Yes ,,"Steakhouses , Barbeque , American (Traditional)",Bars,141,1/29/2018,http://www.yelp.com/user_details?userid=otdeOUhsML1gH0rCm498eg,dXTXpAK6IpeR8PLFY7D-AQ
http://www.redrobin.com/,Patrick M.,Red Robin Gourmet Burgers,2222 Cassia St,Nampa,83651,(208) 463-8300,ID, Mon 11:00 am - 10:00 pm ||Tue 11:00 am - 10:00 pm ||Wed 11:00 am - 10:00 pm Closed now ||Thu 11:00 am - 10:00 pm ||Fri 11:00 am - 11:00 pm ||Sat 11:00 am - 11:00 pm ||Sun 11:00 am - 10:00 pm,$$ || $$,-116.6050825,43.6045928,2.5,"Takes Reservations --> No | Delivery --> No | Take-out --> Yes | Accepts Credit Cards --> Yes | Accepts Apple Pay --> No | Accepts Android Pay --> Yes | Good For --> Lunch, Dinner | Parking --> Private Lot | Bike Parking --> Yes | Good for Kids --> Yes | Good for Groups --> Yes | Attire --> Casual | Ambience --> Casual | Noise Level --> Loud | Alcohol --> Full Bar | Outdoor Seating --> Yes | Wi-Fi --> No | Has TV --> Yes | Waiter Service --> Yes | Drive-Thru --> No | Caters --> No ",,"Burgers , American (Traditional)",Bars,48,12/29/2017,http://www.yelp.com/user_details?userid=_4DG8f0Tu4yCpCYjF8Pj2g,We5s8lLShPRdAmNW4MGOdg
